Susan,Riley,M,21 Killdeer Pass,Placerville,sriley@edgeify.net,3.54901E+15,jcb,"$867,275.09",1003
Juan,Davis,F,30 Tennyson Junction,Corning,jdavis@dynabox.name,3.54303E+15,jcb,"$745,936.86",1004
Julie,Garza,F,4 Dovetail Way,Santee,jgarza@centimia.name,3.56706E+15,jcb,"$936,564.14",1005
Lawrence,Carpenter,F,409 Burning Wood Pass,Ripon,lcarpenter@muxo.net,3.54662E+15,jcb,"$982,347.90",1006
Margaret,Rose,F,1599 Schiller Crossing,San Anselmo,mrose@tazz.name,3.56381E+15,jcb,"$65,166.09",1007
Raymond,Flores,M,574 Gateway Road,Fairfield,rflores@topicshots.net,6.38539E+15,instapayment,"$523,376.02",1008
Thomas,Knight,F,83486 Dunning Crossing,Rio Dell,tknight@skyble.name,3.57084E+15,jcb,"$36,172.14",1009
Rachel,Ryan,F,79 Straubel Crossing,Moraga,rryan@realbridge.info,6.30486E+15,laser,"$496,592.73",1010
Edward,Patterson,M,4683 Park Meadow Lane,Merced,epatterson@jayo.com,5.64183E+18,switch,"$531,900.42",1011
Russell,Martin,F,084 Larry Street,Covina,rmartin@blogpad.org,6.38811E+15,instapayment,"$17,176.67",1012
Eugene,Howard,M,480 Melody Circle,Kingsburg,ehoward@aimbu.info,3.74E+14,americanexpress,"$45,698.60",1013
George,Elliott,F,21772 Chive Street,Adelanto,gelliott@skimia.mil,3.72E+14,americanexpress,"$400,940.14",1014
Jose,Cunningham,F,2366 Marcy Plaza,Tehama,jcunningham@trilith.mil,6.76302E+17,maestro,"$779,484.35",1015
Cheryl,Robinson,F,64 Corscot Pass,Vista,crobinson@skiba.net,5.60222E+15,bankcard,"$322,438.76",1016
Edward,Elliott,F,66 Fisk Drive,Tehama,eelliott@eire.biz,3.53507E+15,jcb,"$559,874.62",1017
Joe,Andrews,F,96793 Debs Court,Arcata,jandrews@zoozzy.gov,6.70944E+17,laser,"$87,457.46",1018
Maria,Rodriguez,F,05 Bashford Terrace,Saratoga,mrodriguez@realbridge.mil,5.03848E+18,maestro,"$721,178.99",1019
Phillip,Castillo,F,01680 Mayer Junction,Waterford,pcastillo@oyoyo.net,4.91356E+15,visa-electron,"$328,827.28",1020
Frances,Garrett,F,8 Norway Maple Hill,Woodside,fgarrett@skinte.com,3.58717E+15,jcb,"$929,374.95",1021
Denise,Miller,M,93020 Tony Park,Morro Bay,dmiller@devshare.org,3.04E+13,diners-club-carte-blanche,"$987,923.90",1022
Christine,Baker,F,93040 Sundown Place,Menifee,cbaker@eamia.name,3.05E+13,diners-club-carte-blanche,"$525,275.48",1023
Laura,Stephens,F,2187 Northfield Alley,Rancho Mirage,lstephens@eare.mil,6.76771E+18,solo,"$84,075.39",1024
Paula,Lawson,M,27661 Manitowish Terrace,Needles,plawson@zoonder.gov,4.50845E+15,visa-electron,"$87,330.60",1025
Katherine,Perez,F,121 Briar Crest Pass,Rancho Cucamonga,kperez@zoomlounge.edu,6.76122E+18,maestro,"$123,844.49",1026
Russell,Myers,M,78 Armistice Circle,Pacific Grove,rmyers@oyoloo.edu,3.56233E+15,jcb,"$31,031.25",1027
Annie,Gardner,F,90394 Tennyson Terrace,Mission Viejo,agardner@zoomdog.gov,3.53956E+15,jcb,"$564,545.86",1028
Sarah,Gonzales,F,13 Hoepker Center,Beverly Hills,sgonzales@babbleblab.edu,5.60222E+17,china-unionpay,"$244,885.37",1029
Frank,Woods,M,2851 Sauthoff Drive,Bellflower,fwoods@twimm.info,3.58851E+15,jcb,"$707,922.84",1030
Judith,Watson,F,4 Sutherland Parkway,San Carlos,jwatson@wordify.edu,5.60225E+15,china-unionpay,"$145,352.10",1031
Carol,Hall,M,91 Hooker Center,El Cerrito,chall@eire.edu,3.57626E+15,jcb,"$607,681.68",1032
Philip,Pierce,M,18 Dakota Hill,Patterson,ppierce@skyble.com,3.47E+14,americanexpress,"$582,463.25",1033
Dorothy,Hanson,F,007 Vernon Point,Lincoln,dhanson@aimbu.com,5.03899E+16,maestro,"$321,820.35",1034
Amy,Bishop,F,63 Loftsgordon Point,Goleta,abishop@gabtune.net,5.10018E+15,mastercard,"$912,545.95",1035
Judy,Romero,F,9 Hansons Alley,Arcadia,jromero@camido.gov,3.5669E+15,jcb,"$660,388.26",1036
Steven,Bryant,F,074 Sommers Parkway,Bishop,sbryant@youtags.edu,2.02E+14,diners-club-enroute,"$767,842.48",1037
Kimberly,Baker,M,756 Ridgeway Center,San Anselmo,kbaker@flashdog.biz,3.54096E+15,jcb,"$84,701.33",1038
Eric,Martin,F,4914 Weeping Birch Place,Lincoln,emartin@jetwire.gov,5.16593E+15,mastercard,"$479,283.35",1039
Martin,Johnson,F,0599 Hanover Pass,Goleta,mjohnson@tagpad.biz,5.60223E+18,china-unionpay,"$33,763.26",1040
Elizabeth,Mcdonald,M,375 2nd Place,Rialto,emcdonald@feednation.biz,6.76121E+15,maestro,"$821,992.17",1041
Judith,Carter,M,59 Golden Leaf Court,Plymouth,jcarter@mybuzz.edu,3.55612E+15,jcb,"$590,706.97",1042
Virginia,Reid,F,7 Dawn Center,Lafayette,vreid@eire.org,5.50E+15,mastercard,"$408,922.61",1043
Elizabeth,Andrews,F,1 Parkside Point,Hermosa Beach,eandrews@dabtype.gov,2.02E+14,diners-club-enroute,"$162,743.75",1044
Harry,Turner,M,30 Towne Crossing,Moraga,hturner@tagchat.com,5.89359E+15,maestro,"$913,506.09",1045
Alice,Brooks,F,223 Emmet Drive,Napa,abrooks@dabfeed.info,5.13861E+15,mastercard,"$852,715.96",1046
Henry,West,F,04020 Arrowood Alley,Ridgecrest,hwest@yodel.name,4.0416E+15,visa,"$880,168.41",1047
Todd,Ruiz,F,56918 Myrtle Road,Grass Valley,truiz@buzzbean.name,4.04159E+15,visa,"$791,297.40",1048
Jimmy,Edwards,F,41882 Dovetail Place,Aliso Viejo,jedwards@muxo.mil,5.60226E+15,china-unionpay,"$482,999.96",1049
Laura,Brooks,M,55722 New Castle Junction,Rolling Hills,lbrooks@izio.com,3.58877E+15,jcb,"$811,638.92",1050
Carolyn,Washington,F,55286 Union Lane,Hillsborough,cwashington@tagfeed.com,3.5666E+15,jcb,"$200,021.94",1051
Jonathan,Harvey,M,221 Lighthouse Bay Place,Crescent City,jharvey@abatz.org,5.64183E+18,switch,"$728,623.19",1052
Christina,Campbell,M,99885 Monica Lane,Palos Verdes Estates,ccampbell@oyope.gov,3.57134E+15,jcb,"$903,094.03",1053
Roy,Webb,M,86 Armistice Pass,Duarte,rwebb@thoughtstorm.edu,3.58817E+15,jcb,"$592,890.51",1054
Victor,Morrison,F,642 Prentice Street,Orange Cove,,3.58867E+15,jcb,"$603,965.61",1055
Anna,Ward,F,5 Victoria Junction,Brea,award@latz.name,3.555E+15,jcb,"$149,093.69",1056
Irene,Mitchell,F,2669 Burning Wood Way,Danville,imitchell@ntags.info,3.52898E+15,jcb,"$333,526.28",1057
Heather,Price,F,2 Cordelia Hill,Glendora,hprice@trudeo.name,2.02E+14,diners-club-enroute,"$624,995.61",1058
Sara,Day,F,911 Bartelt Hill,Bradbury,sday@centimia.com,3.75E+14,americanexpress,"$40,478.58",1059
Sarah,Harper,M,8816 Sunfield Junction,Calimesa,sharper@feedbug.name,6.77168E+17,laser,"$485,396.43",1060
Ralph,Freeman,F,7164 Norway Maple Pass,Culver City,rfreeman@fiveclub.biz,3.55464E+15,jcb,"$589,223.51",1061
Amy,Fernandez,F,5863 Magdeline Court,Baldwin Park,afernandez@realblab.com,6.04136E+17,maestro,"$878,213.97",1062
Todd,Turner,F,54 David Pass,Santa Barbara,tturner@livez.edu,3.54529E+15,jcb,"$953,028.58",1063
Barbara,Snyder,M,64 Springview Avenue,Soledad,bsnyder@lazz.name,5.10875E+15,mastercard,"$504,046.13",1064
Clarence,Long,F,5130 Mariners Cove Crossing,Los Gatos,clong@aimbu.org,5.61056E+16,china-unionpay,"$66,955.50",1065
Harold,Gibson,F,6192 Pine View Circle,Buellton,hgibson@skimia.name,3.56826E+15,jcb,"$277,454.20",1066
Amanda,Cook,F,12344 Maryland Drive,Burlingame,acook@dablist.info,4.04137E+15,visa,"$830,480.02",1067
Mary,Carr,M,8508 Loftsgordon Junction,Temple City,mcarr@flashdog.org,3.05E+13,diners-club-carte-blanche,"$637,682.13",1068
Todd,Morgan,F,6 Forster Way,Lawndale,tmorgan@skipstorm.edu,3.56755E+15,jcb,"$437,405.86",1069
Jennifer,Jacobs,F,0 Little Fleur Crossing,Monterey Park,jjacobs@wikizz.info,3.75E+14,americanexpress,"$502,854.01",1070
Deborah,Rogers,F,7 Harper Road,Marina,drogers@gabvine.com,6.33111E+17,switch,"$828,542.51",1071
Heather,Diaz,F,8275 Luster Street,Blue Lake,hdiaz@yotz.org,5.60226E+15,bankcard,"$721,935.69",1072
Ernest,Peters,M,9 Karstens Road,Vacaville,epeters@meevee.mil,4.02622E+15,visa-electron,"$698,539.13",1073
Jean,Cruz,M,326 Beilfuss Pass,Tracy,jcruz@tagfeed.gov,3.59E+15,jcb,"$99,614.82",1074
Phillip,Morrison,F,84450 Dwight Street,Citrus Heights,pmorrison@quinu.gov,5.61099E+18,china-unionpay,"$749,846.70",1075
Willie,Sullivan,F,2872 Waubesa Court,Camarillo,wsullivan@vinder.net,6.30468E+16,laser,"$307,631.14",1076
Philip,Cox,M,58 Helena Place,Walnut,pcox@brainverse.com,3.54069E+15,jcb,"$783,984.92",1077
Joyce,Simmons,F,05855 Arapahoe Junction,Lake Elsinore,jsimmons@gigashots.edu,3.55168E+15,jcb,"$597,784.41",1078
George,Berry,F,605 Blackbird Trail,Ojai,gberry@vipe.org,3.5667E+15,jcb,"$844,903.99",1079
Kathryn,Holmes,M,85475 Armistice Pass,Marysville,kholmes@youspan.info,3.57122E+15,jcb,"$335,947.19",1080
Stephen,Mccoy,M,1 Lerdahl Terrace,Isleton,smccoy@minyx.name,3.58596E+15,jcb,"$524,835.75",1081
Andrew,Hamilton,M,6 Stephen Crossing,San Joaquin,ahamilton@blogtag.biz,3.55626E+15,jcb,"$938,975.77",1082
Bobby,Jackson,M,736 Loeprich Court,Calistoga,bjackson@riffpath.com,6.30485E+16,maestro,"$955,271.97",1083
Billy,Chavez,M,536 Village Junction,Manhattan Beach,bchavez@devpoint.com,4.9054E+15,switch,"$564,251.43",1084
Jimmy,Hansen,F,5860 Parkside Pass,Roseville,jhansen@tagcat.info,2.02E+14,diners-club-enroute,"$553,413.39",1085
Harry,Matthews,F,6113 Lake View Drive,Huntington Beach,hmatthews@fanoodle.info,6.3349E+18,solo,"$244,128.98",1086
Melissa,Phillips,M,96 Maple Road,Hercules,mphillips@tazzy.com,3.55485E+15,jcb,"$511,474.91",1087
Harold,Johnson,F,0 Colorado Trail,Belvedere,hjohnson@quaxo.net,6.7714E+17,laser,"$611,289.53",1088
Cheryl,Kelley,M,039 Bonner Park,Rio Dell,ckelley@twinder.net,3.55229E+15,jcb,"$750,001.38",1089
Alice,Crawford,F,61082 Pond Center,Hesperia,acrawford@buzzshare.info,5.00766E+15,mastercard,"$166,642.71",1090
Jessica,Chapman,F,9 Reinke Crossing,Palos Verdes Estates,jchapman@jaloo.com,6.7622E+17,maestro,"$176,853.81",1091
Wayne,Oliver,F,27536 Marquette Parkway,Burlingame,woliver@zoozzy.info,5.04838E+15,mastercard,"$889,308.32",1092
Philip,Chavez,M,2 Twin Pines Alley,Rocklin,pchavez@topicblab.mil,5.60223E+15,bankcard,"$275,634.61",1093
Kimberly,Weaver,F,3 Hazelcrest Court,Cloverdale,kweaver@fiveclub.gov,2.02E+14,diners-club-enroute,"$925,168.56",1094
Annie,Hunter,M,85015 Stone Corner Avenue,San Bernardino,ahunter@jabberbean.biz,3.5379E+15,jcb,"$579,957.17",1095
Billy,Powell,M,79073 Green Center,La Puente,bpowell@edgetag.biz,5.60225E+15,china-unionpay,"$620,739.29",1096
Arthur,George,M,19062 Kedzie Circle,Camarillo,ageorge@demimbu.info,3.54717E+15,jcb,"$511,142.48",1097
Cynthia,Nguyen,F,5 Corscot Lane,Daly City,cnguyen@devbug.edu,3.5634E+15,jcb,"$745,809.90",1098
Cheryl,Kennedy,M,4076 Oak Junction,Alhambra,ckennedy@divape.edu,2.02E+14,diners-club-enroute,"$327,857.15",1099
Walter,Burns,M,3033 Portage Parkway,Oroville,wburns@shuffledrive.edu,3.57054E+15,jcb,"$484,226.48",1100
Mark,Miller,M,0 Grayhawk Way,Sonoma,mmiller@twitterworks.biz,3.53354E+15,jcb,"$25,601.53",1101
Judith,Castillo,F,542 Pine View Crossing,Fremont,jcastillo@tagfeed.com,5.60221E+17,china-unionpay,"$26,688.00",1102
Ernest,Myers,F,867 Garrison Parkway,South San Francisco,emyers@devpoint.info,3.53738E+15,jcb,"$727,419.16",1103
Patrick,Turner,M,0 Express Court,Dos Palos,pturner@aibox.com,3.57412E+15,jcb,"$249,391.42",1104
John,Williamson,F,4 Cordelia Junction,Placentia,jwilliamson@kanoodle.org,3.54053E+15,jcb,"$288,597.44",1105
Alan,Robinson,F,54 Sycamore Hill,West Covina,arobinson@cogibox.biz,3.56556E+15,jcb,"$816,021.43",1106
Sandra,Miller,F,9 Helena Parkway,Beaumont,smiller@eare.gov,6.37415E+15,instapayment,"$963,688.64",1107
Adam,Ford,M,5 Glacier Hill Crossing,South El Monte,aford@gigabox.info,3.55346E+15,jcb,"$666,290.98",1108
Christine,Fernandez,M,9738 Anderson Alley,San Ramon,cfernandez@demizz.gov,6.76221E+18,maestro,"$473,126.65",1109
Martha,Lynch,F,8 Dovetail Alley,Coronado,mlynch@mita.biz,3.54E+15,jcb,"$187,822.63",1110
Jack,Morales,M,8 Mosinee Plaza,Pleasant Hill,jmorales@talane.org,2.01E+14,diners-club-enroute,"$688,313.02",1111
Ann,West,F,36548 Golf View Trail,Piedmont,awest@skivee.com,5.10875E+15,mastercard,"$987,256.75",1112
Henry,Peters,M,9563 Russell Plaza,Laguna Hills,hpeters@vimbo.org,3.5703E+15,jcb,"$731,344.96",1113
Heather,Robertson,M,9305 Division Trail,San Gabriel,hrobertson@ooba.name,6.76171E+16,maestro,"$598,777.50",1114
Annie,Olson,M,87 Holy Cross Street,Irwindale,aolson@fatz.biz,4.40586E+15,visa-electron,"$773,593.08",1115
Mark,Gomez,M,05 Merrick Pass,Pomona,mgomez@gabspot.com,5.04837E+15,mastercard,"$283,351.28",1116
Joseph,Riley,M,3 Randy Road,Santa Fe Springs,jriley@jumpxs.biz,3.80E+14,americanexpress,"$503,831.89",1117
Amanda,Bowman,F,71 Wayridge Junction,Burbank,abowman@riffwire.edu,4.93644E+17,switch,"$204,228.89",1118
Martha,Cruz,F,54 Randy Hill,Belmont,mcruz@skiba.com,6.70685E+17,laser,"$84,200.69",1119
Shirley,Green,F,1201 Miller Road,Willits,sgreen@zoomdog.name,5.00766E+15,mastercard,"$368,025.88",1120
Gary,Murphy,M,80866 Brown Terrace,Plymouth,gmurphy@yotz.biz,4.90582E+15,switch,"$802,012.81",1121
Gloria,Henderson,F,64 Cascade Pass,Colusa,ghenderson@wordware.net,5.60224E+15,china-unionpay,"$57,790.08",1122
Sarah,Rogers,F,79862 Walton Park,Corona,srogers@youopia.mil,4.0416E+15,visa,"$919,270.85",1123
Irene,Sims,F,33791 Weeping Birch Plaza,Santa Fe Springs,isims@trudoo.edu,4.02669E+15,visa-electron,"$713,732.69",1124
Antonio,Peters,F,21 8th Point,Portola,apeters@twinder.name,4.41E+15,visa-electron,"$893,072.81",1125
Melissa,Bishop,M,9 Forest Run Lane,Ferndale,mbishop@ailane.edu,5.49E+15,mastercard,"$437,607.16",1126
Lisa,Gilbert,F,4 Brentwood Road,Salinas,lgilbert@dabfeed.gov,2.02E+14,diners-club-enroute,"$264,769.43",1127
Kevin,Lynch,F,13419 Northport Center,Ione,klynch@yoveo.name,3.57739E+15,jcb,"$175,302.67",1128
Donald,King,M,6 Marquette Pass,California City,dking@eare.biz,5.61041E+15,bankcard,"$378,721.50",1129
Mildred,Burns,M,5687 Carberry Way,San Rafael,mburns@janyx.biz,2.02E+14,diners-club-enroute,"$229,596.65",1130
Philip,Thomas,F,384 Melody Circle,Mission Viejo,pthomas@shuffledrive.org,5.61039E+15,bankcard,"$140,736.68",1131
Dennis,Bailey,F,1 Pawling Pass,La Mesa,dbailey@topicblab.gov,5.60224E+15,bankcard,"$901,694.25",1132
Wayne,Johnston,F,26 School Place,Cathedral City,wjohnston@wordtune.edu,2.02E+14,diners-club-enroute,"$483,565.85",1133
Diane,Mills,F,5855 Pepper Wood Parkway,Santa Clarita,dmills@oyonder.edu,6.76722E+17,solo,"$197,743.33",1134
Jason,Burns,M,36 Dahle Street,Saratoga,jburns@voolia.gov,3.00E+13,diners-club-carte-blanche,"$40,133.63",1135
Katherine,Fowler,F,77 Sycamore Center,Solvang,kfowler@demizz.edu,3.53678E+15,jcb,"$378,140.46",1136
Marilyn,Sanchez,F,40 Briar Crest Terrace,Salinas,msanchez@eire.gov,5.61008E+15,china-unionpay,"$111,471.02",1137
Philip,Burns,M,3 Jenna Point,San Leandro,pburns@meezzy.com,3.54095E+15,jcb,"$531,121.72",1138
Howard,Hart,F,74 Laurel Way,Davis,hhart@bubblebox.edu,5.00767E+15,mastercard,"$317,806.88",1139
Joe,Banks,M,7066 Sundown Point,Huntington Beach,jbanks@oyoba.net,5.60224E+15,bankcard,"$494,368.38",1140
Louise,Peters,F,9957 Spenser Trail,Ventura,lpeters@lazz.org,5.61056E+16,china-unionpay,"$709,360.03",1141
Frances,Hawkins,M,796 Crowley Court,La Puente,fhawkins@quimba.org,3.57411E+15,jcb,"$529,978.45",1142
Lisa,Nelson,M,90 Browning Terrace,Inglewood,lnelson@muxo.org,3.58254E+15,jcb,"$423,224.19",1143
Robin,Jones,M,7991 Manley Point,San Jose,rjones@meemm.name,3.54705E+15,jcb,"$618,795.88",1144
Debra,Reyes,F,83 Troy Center,Yuba City,dreyes@dynabox.net,2.02E+14,diners-club-enroute,"$977,780.28",1145
Lillian,Meyer,F,8 Kings Place,Del Rey Oaks,lmeyer@skiptube.com,6.7099E+15,laser,"$561,865.28",1146
Mildred,Garza,M,9992 Kinsman Parkway,Hercules,mgarza@wikizz.org,6.7619E+18,maestro,"$170,712.10",1147
Rachel,Black,F,7425 Oak Park,Covina,rblack@jaxspan.name,3.58818E+15,jcb,"$342,594.61",1148
Terry,Medina,F,2 Iowa Place,Carpinteria,tmedina@yodo.biz,5.60225E+15,bankcard,"$430,721.41",1149
Ronald,Ruiz,F,211 Atwood Street,Coalinga,rruiz@fatz.biz,5.61043E+15,bankcard,"$480,928.59",1150
Julia,Howard,F,749 Raven Center,Rancho Mirage,jhoward@meezzy.gov,3.54E+15,jcb,"$905,091.38",1151
Charles,Burke,M,242 Corscot Terrace,Carson,cburke@eidel.name,5.60225E+15,bankcard,"$934,388.22",1152
Judith,Dixon,M,19585 Park Meadow Pass,Orinda,jdixon@eire.biz,5.53116E+15,diners-club-us-ca,"$479,933.84",1153
Robert,Ross,M,9 Kensington Street,San Marcos,rross@brainverse.mil,3.55964E+15,jcb,"$550,310.51",1154
Lori,Andrews,M,5 Fieldstone Avenue,Los Alamitos,landrews@dabjam.name,5.60226E+15,bankcard,"$242,089.23",1155
Amanda,Franklin,M,85 Jenna Terrace,Salinas,afranklin@meeveo.gov,5.60222E+15,bankcard,"$615,875.54",1156
Rebecca,Harrison,M,8580 Susan Road,Visalia,rharrison@skyvu.net,3.58243E+15,jcb,"$624,965.32",1157
Tina,Lee,M,8 Fuller Parkway,Tiburon,tlee@dynabox.name,3.74E+14,americanexpress,"$600,254.59",1158
Amy,Nguyen,M,87672 Westridge Court,Aliso Viejo,anguyen@dynazzy.net,3.56627E+15,jcb,"$679,518.54",1159
Stephen,Torres,F,29 Novick Junction,Lindsay,storres@eidel.gov,3.58472E+15,jcb,"$776,265.33",1160
Roy,Cook,F,5 Lillian Place,Pleasant Hill,rcook@gabcube.info,5.50295E+15,mastercard,"$224,653.32",1161
Michael,Murphy,M,53904 Mayfield Road,San Marcos,mmurphy@rooxo.com,2.02E+14,diners-club-enroute,"$5,180.99",1162
Jason,Allen,M,8 Eastlawn Parkway,Fortuna,jallen@eamia.com,5.11E+15,mastercard,"$32,149.57",1163
Patrick,Frazier,F,21 Lien Park,Hanford,pfrazier@browsecat.mil,5.01013E+15,mastercard,"$573,469.70",1164
Eugene,Wheeler,F,6039 Stone Corner Street,Stanton,ewheeler@einti.gov,5.60224E+15,bankcard,"$125,897.15",1165
Johnny,Reed,M,669 Sachs Lane,Escalon,jreed@quire.mil,3.56928E+15,jcb,"$827,005.51",1166
Kelly,Ruiz,F,358 Truax Pass,San Bernardino,kruiz@demimbu.mil,6.71E+15,laser,"$535,372.96",1167
Ronald,Burke,M,8950 Buhler Way,Walnut,rburke@youfeed.gov,3.70E+13,diners-club-international,"$928,892.53",1168
Jeremy,Miller,M,83468 Marcy Alley,Rio Dell,jmiller@aibox.net,4.93699E+17,switch,"$651,040.74",1169
Frances,Willis,M,65006 Northport Way,Soledad,fwillis@mycat.org,3.5654E+15,jcb,"$176,620.24",1170
Raymond,Jones,M,2 Monument Terrace,Irvine,rjones@quire.net,5.41105E+15,mastercard,"$518,019.73",1171
Harry,Harper,F,570 Bellgrove Street,Imperial Beach,hharper@photobug.net,5.00236E+15,mastercard,"$916,018.39",1172
Judith,Lewis,F,51 Vidon Avenue,Susanville,jlewis@roomm.org,5.28864E+15,mastercard,"$825,606.49",1173
Pamela,Carroll,M,0756 Lillian Court,Goleta,pcarroll@dablist.net,3.52903E+15,jcb,"$816,660.10",1174
Christine,Baker,F,8576 Columbus Center,Rosemead,cbaker@eire.edu,3.74E+14,americanexpress,"$756,636.09",1175
Frances,Anderson,M,9 Mayfield Way,Pleasanton,fanderson@twitterlist.gov,3.55228E+15,jcb,"$526,774.14",1176
Jeremy,Morrison,F,89447 Crowley Trail,Banning,jmorrison@blognation.info,6.75952E+17,switch,"$397,774.83",1177
Scott,Knight,F,1 Mallard Road,Sebastopol,sknight@agivu.mil,4.04E+12,visa,"$905,716.33",1178
Helen,Rodriguez,M,5 Summer Ridge Way,Long Beach,hrodriguez@realcube.org,3.53533E+15,jcb,"$44,207.08",1179
Ashley,Murray,F,44 Hovde Place,Orland,amurray@divavu.info,5.60225E+15,bankcard,"$922,137.75",1180
Michelle,Simmons,M,26203 Montana Court,San Clemente,,3.04E+13,diners-club-carte-blanche,"$780,317.47",1181
Frank,Walker,M,0 Vernon Crossing,Coronado,fwalker@skynoodle.com,4.04137E+15,visa,"$351,707.03",1182
Maria,Kelly,F,656 Canary Lane,Santa Cruz,mkelly@rhyzio.mil,5.30156E+15,mastercard,"$562,199.93",1183
Edward,Mendoza,M,3269 Del Sol Court,Vallejo,emendoza@gabcube.biz,3.58399E+15,jcb,"$812,395.87",1184
Maria,Roberts,M,38695 Roxbury Street,Saratoga,mroberts@gabcube.mil,5.59945E+15,mastercard,"$442,210.92",1185
Laura,Garcia,M,269 Thompson Parkway,Antioch,lgarcia@skilith.biz,2.02E+14,diners-club-enroute,"$667,292.22",1186
Lawrence,Burke,F,12318 Calypso Terrace,Paradise,lburke@digitube.biz,4.0416E+15,visa,"$754,778.83",1187
Linda,Stevens,M,3220 Schlimgen Alley,Hawaiian Gardens,lstevens@voonix.mil,5.89351E+16,maestro,"$117,500.23",1188
Shawn,Johnston,F,184 Thompson Street,Menlo Park,sjohnston@riffpath.name,6.30472E+18,maestro,"$997,764.13",1189
Gary,Moore,F,1257 Grim Alley,Ridgecrest,gmoore@oyondu.gov,3.5736E+15,jcb,"$743,455.74",1190
Wanda,Flores,F,56 Orin Plaza,Loma Linda,wflores@thoughtmix.mil,3.53175E+15,jcb,"$20,574.09",1191
Thomas,Henry,M,25844 Di Loreto Lane,Laguna Woods,thenry@skipstorm.mil,3.53189E+15,jcb,"$941,607.67",1192
Joyce,Brown,F,4972 Village Green Court,Ione,jbrown@tagcat.org,5.60223E+18,china-unionpay,"$431,698.98",1193
Frances,Morrison,M,498 Forest Run Pass,Chula Vista,fmorrison@centimia.biz,4.91386E+15,visa-electron,"$14,361.66",1194
Craig,Frazier,M,23662 Cottonwood Court,Carlsbad,cfrazier@tazz.mil,6.3818E+15,instapayment,"$809,059.90",1195
Phillip,Thomas,F,4 Anhalt Center,Grover Beach,pthomas@brainbox.biz,3.58669E+15,jcb,"$652,675.89",1196
Jean,Bishop,F,765 Riverside Parkway,Mendota,jbishop@zoonoodle.name,5.13181E+15,mastercard,"$292,416.50",1197
Cynthia,Stanley,M,3491 Truax Way,King City,cstanley@gigaclub.name,6.33425E+18,solo,"$173,457.50",1198
Christine,Burton,F,360 Lakewood Plaza,Lakewood,cburton@meetz.com,4.67651E+15,visa,"$938,220.75",1199
Annie,Warren,F,6 Montana Park,San Luis Obispo,awarren@skyndu.biz,6.33498E+15,solo,"$186,404.26",1200
Debra,Nguyen,F,995 Fieldstone Road,Wasco,dnguyen@topicblab.com,3.54277E+15,jcb,"$88,571.46",1201
Jesse,Nguyen,M,50547 Declaration Drive,Indian Wells,jnguyen@oba.biz,5.89312E+16,maestro,"$290,032.54",1202
Katherine,Andrews,F,621 Towne Alley,Artesia,kandrews@youopia.mil,6.76267E+15,maestro,"$543,073.17",1203
Jean,Howell,F,004 Express Place,Palmdale,jhowell@meeveo.edu,3.5303E+15,jcb,"$903,622.43",1204
Tina,Oliver,M,39 Barnett Lane,Gridley,toliver@demimbu.net,6.33419E+18,solo,"$690,128.53",1205
Martha,Reed,M,8 Transport Street,Jackson,mreed@dabjam.net,4.90588E+17,switch,"$663,949.87",1206
Anthony,Ortiz,F,1 Nelson Lane,Ukiah,aortiz@thoughtmix.name,3.52843E+15,jcb,"$461,494.05",1207
John,Mcdonald,M,07 Muir Place,Yucca Valley,jmcdonald@skynoodle.biz,4.93642E+17,switch,"$431,176.41",1208
Elizabeth,Moreno,F,08 Orin Circle,Hidden Hills,emoreno@fivebridge.edu,4.91375E+15,visa-electron,"$589,166.50",1209
Timothy,Gonzalez,M,0323 Johnson Trail,Gustine,tgonzalez@avamba.info,5.00767E+15,mastercard,"$261,999.02",1210
Jimmy,White,F,9 Gateway Lane,Los Banos,jwhite@linktype.edu,3.55E+15,jcb,"$855,817.47",1211
Ann,Bell,M,145 Everett Alley,Menifee,abell@feedbug.biz,3.74E+14,americanexpress,"$58,475.64",1212
Joshua,Chavez,F,49828 Cottonwood Trail,Shafter,jchavez@wikizz.info,3.53499E+15,jcb,"$747,179.03",1213
Brandon,Graham,F,941 Bultman Junction,Wheatland,bgraham@centizu.biz,6.77194E+16,laser,"$405,644.90",1214
Kathy,Hernandez,F,141 Tony Avenue,Yorba Linda,khernandez@muxo.net,3.54261E+15,jcb,"$531,096.50",1215
Amanda,Frazier,M,0 Schlimgen Lane,El Cajon,afrazier@kwideo.mil,3.58E+15,jcb,"$162,968.56",1216
Jesse,Howell,M,8142 Prentice Court,Fort Jones,jhowell@skyvu.com,3.53005E+15,jcb,"$460,307.31",1217
Andrea,Lopez,F,18 Linden Pass,Exeter,alopez@realcube.gov,3.5311E+15,jcb,"$673,310.97",1218
Joyce,Marshall,M,1 Manley Park,Escondido,jmarshall@twitterbeat.info,5.10014E+15,mastercard,"$804,137.29",1219
Tammy,Woods,F,4 Colorado Pass,Alturas,twoods@bluezoom.mil,3.01E+13,diners-club-carte-blanche,"$615,550.57",1220
Steven,Cole,F,154 Eastlawn Circle,La Habra Heights,scole@avamba.biz,5.60225E+15,bankcard,"$253,426.01",1221
Johnny,Richardson,F,23 Mockingbird Avenue,Lake Elsinore,jrichardson@quimm.net,5.60226E+16,china-unionpay,"$433,026.38",1222
